asset,global_task_id,teacher_demo,family,layer,b_frobenius_norm,b_singular_values,delta_frobenius_norm,delta_singular_values,reconstruction_max_abs,reconstruction_relative_l2
N1000,7,46,v_b,14,3.496496309110972,"[3.496331850991828,0.03049716141713289,0.01055382171633856,0.006165894113615679,0.004620532232559926,0.0034407491036848024,0.0026894890040651325,0.002508788176921424,0.002181683667818236,0.002034223763222135,0.0018084360950859203,0.0017232612625380278,0.0016680811010951393,0.0014526993619313983,0.0013965363524400956,0.0013611183764801612]",22.982176826231946,"[22.982168251565817,0.01789701981227865,0.006130228704910542,0.0035097127917383605,0.002768704380508341,0.001984349722042781,0.0015612173354323752,0.0014567844377832283,0.0012509702450007355,0.0011643773446099257,0.0010528970752975272,0.0009639181127152333,0.0009553318714164618,0.0008422991476377826,0.0007962092681040047,0.0007418297526318265]",0.0004831996629945934,0.001631240757574933
N1000,7,46,v_b,15,3.2496443497461382,"[3.2474130280677733,0.1084419211668871,0.04768445670295183,0.015370726387914813,0.010713365529679395,0.005687151319024955,0.005380919411546295,0.003915826580511487,0.0032245738103255095,0.0024360520914611704,0.002294651274486554,0.002221880165396043,0.0018173867976155357,0.0015614435070860314,0.0013996413267587657,0.0012906527538426896]",21.719098959235794,"[21.718984728109287,0.06345464252906015,0.027804750804246717,0.00921079231714786,0.006354217988783824,0.003293116576951447,0.0030933510651852394,0.002195212077413213,0.001845737016586436,0.0014473431519489133,0.001348007412947557,0.001259025514702287,0.0010257728587209302,0.0008982484324517384,0.0007873583708029973,0.0007452665820093367]",0.00045649620005860925,0.0016384137091162848
N1000,7,46,v_b,16,3.341125356924936,"[3.34035280596535,0.06399665049354111,0.02555111073136397,0.013217714911711032,0.008810433264642268,0.008216337136860118,0.0062112064478558535,0.004317607155297421,0.0030899061394973467,0.0028366313501722376,0.0023551239889545218,0.0018879833340583272,0.0017219853715417152,0.001680931704771306,0.0014970040073690283,0.0012466851694065177]",22.079484522568517,"[22.079445311113357,0.037007818413021816,0.014827980650998234,0.00783379801791641,0.005230445149690791,0.004744560196812648,0.003586784326727255,0.0024798835479898614,0.001765580773201401,0.0016401266835067141,0.001341286774196692,0.0010764882162357335,0.0009770831229281617,0.0009452120292575056,0.0008623702198775456,0.0006925692067746308]",0.00047482678201049566,0.0016575098997682145
N1000,7,46,v_b,17,3.339184460496308,"[3.3378008702504602,0.09071498631000458,0.026304444678620535,0.010742265633444156,0.00766771584050869,0.0074960895938904915,0.006030898894711135,0.004230580626915335,0.002847328131636008,0.0025922438489894306,0.001953129910232114,0.0019420939693915221,0.001751181060420949,0.0016829448984046658,0.001439813216909478,0.0014292382966823777]",22.261774303152333,"[22.261705317202136,0.05228600945744372,0.015207777961287397,0.006246688562230418,0.004585093339456962,0.004206733738217301,0.003458509030984521,0.0024430960358995304,0.0016593098074310277,0.0015167978187870582,0.001150171970984155,0.00109049164128149,0.0009840341784301855,0.0009474921093233558,0.0008109792776457588,0.0007941267486698631]",0.00048689563118387014,0.0016542312063641247
N1000,7,48,q_b,0,9.970651446858895,"[9.953756079968807,0.5355973520823281,0.19474056877000195,0.09064371550997656,0.03561490223404423,0.029240827097439935,0.024368877694550557,0.018699810073977592,0.01360681320912942,0.010570037238171,0.00863122895797483,0.007790514338756767,0.006898435590793728,0.005497021320982781,0.005067262328892648,0.004791970122728979]",41.78890006232149,"[41.787479113129244,0.3190163575064893,0.11437914904308152,0.052305937514865834,0.020325847770408415,0.016366678145081144,0.013679250793598613,0.010591688080882147,0.007916491714404244,0.006160352307686549,0.005086651284791253,0.004475434056100758,0.003913137814622881,0.003117530797545098,0.0028994514545270865,0.0027521830028683567]",0.00048820185475051403,0.0016494931673933964
N1000,7,48,q_b,1,9.615064024798944,"[9.604901931264813,0.3828481348223498,0.18990881187006017,0.08885866293648233,0.04240367649646396,0.031579428517686796,0.03142510707550133,0.018604027319764137,0.015775125433434917,0.01273831419970548,0.009771294748557391,0.0064488955486442425,0.005685510044436127,0.005053884467543239,0.004909358478843129,0.0046952203546741025]",41.4200521714154,"[41.41923234326134,0.22701601815728464,0.11076429584090769,0.04987928840915052,0.025339574515130935,0.01836663192567345,0.01775728459923577,0.01069829601941084,0.00894821118804907,0.00712842814789161,0.005703336614726149,0.003651808919750461,0.0033194590682222394,0.0028901243034443577,0.0028705652941079154,0.002733159793802024]",0.0004877452774962876,0.0016501927564268233
N1000,7,48,q_b,2,9.201046842986173,"[9.109215653880709,1.1612359967770507,0.4493825781007304,0.345125381611337,0.08178808278735825,0.04876829645268295,0.03729380608570643,0.023759484733156963,0.021126752202403357,0.012648304621445429,0.009972201523851707,0.007965896102078231,0.006688780015479277,0.006127998259522991,0.00529038289916272,0.00504271756562871]",39.17205885267762,"[39.1634237007122,0.7498142089228143,0.26766770172911014,0.19641141718338248,0.04743491140091409,0.027883245628269132,0.021619117563179364,0.013798413178690787,0.012719637198324705,0.007023809712012688,0.005659586447166859,0.004585102833120595,0.0038720366236825367,0.003432113757784804,0.003041528547611242,0.0029113736606379273]",0.00048731197603046894,0.0016727693688018568
N1000,7,48,q_b,3,9.647923637768331,"[9.611691445218199,0.6437203802834053,0.47716824315185175,0.20986977089421877,0.0698939975881914,0.06089440938305404,0.04049281483252413,0.02640528307037453,0.016469307287868606,0.013576346054058061,0.011190488376309498,0.007977838813811143,0.006992778671200883,0.005960165555858306,0.005235293707909313,0.004564546411193136]",41.624851043988784,"[41.6218868096947,0.38180979121796166,0.2888525764382474,0.11663132089266219,0.04093248289624224,0.03537966118393627,0.022877434391408727,0.015239350666361258,0.009842161896712226,0.007673367672611594,0.00647996033452524,0.004626338880198041,0.004084812936477445,0.003381993336747566,0.002906781795766709,0.002631472661310517]",0.0004875750746577978,0.0016481804225336255
N1000,7,48,q_b,4,9.497065660173423,"[9.488044329674539,0.38679719644397764,0.1253514644032016,0.06020102006330738,0.028109787797332152,0.02264188684080887,0.01899317534589592,0.015997128420206348,0.011131833692277198,0.008520706063458654,0.007679442194236264,0.00649146406180128,0.0057458448074045945,0.005410827158848861,0.004878285684025879,0.004305992540472294]",40.02665337841047,"[40.025860047371935,0.2368357739192776,0.07394908576293353,0.03415054273305828,0.016654805039689455,0.01306047479546116,0.010960016639620557,0.009107661347364671,0.006308106863898711,0.004971855715535265,0.004330699234550679,0.00369032061726811,0.0032736329528915862,0.003114795426558806,0.0027924958508317886,0.002470084566916088]",0.0004882104694843292,0.0016572674193869087
N1000,7,48,q_b,5,10.39375911844627,"[10.391743943211942,0.16484074261054685,0.09457170153118541,0.05673384810484682,0.03618221788117853,0.019745052636202902,0.01752489915604148,0.013145990686488428,0.00968859275136806,0.009045646602816667,0.006976308373257861,0.006315278953895485,0.0055789658383123,0.005410771511023976,0.00499369377087283,0.00478358723448725]",42.613636241122606,"[42.613480601241214,0.09145418491670046,0.05521737879009632,0.03185640724452433,0.020457805445204272,0.011254829841833782,0.01043371684099134,0.007715255498311969,0.005606567802484093,0.005329218833733923,0.0038752201784321865,0.0035672701458718415,0.0032421797989119613,0.0031089462250703474,0.0028851879394996647,0.0027242781719846133]",0.0004880409687757492,0.0016536493873649696
N1000,7,48,q_b,6,10.229154970084977,"[10.224778620262214,0.23327566878751252,0.16938769385367777,0.05576544091693319,0.0380108837230742,0.03068573196716308,0.017394241376370426,0.012975184811029513,0.011151717644831617,0.008814698924419708,0.008329334302948167,0.00737975336882412,0.005999614137733253,0.005288025359476884,0.004883858071200311,0.004794824111356612]",41.666949137374054,"[41.66658194664761,0.13670773018425625,0.09905724851472213,0.031247003411175617,0.022379969628831358,0.017845001952858906,0.009899844114666751,0.00756454265148999,0.006589989341672332,0.004994828177061146,0.0049195241273031695,0.004192209994136228,0.0034503776891863006,0.003061323820510341,0.002822608956552633,0.002765813319345393]",0.00048776737094158307,0.0016453414424897972
N1000,7,48,q_b,7,9.576140534705251,"[9.445893446813669,1.5100745490841703,0.36253545284116945,0.23734293446294427,0.06768571609921821,0.057071607692254445,0.02322970278333081,0.018204972157750635,0.017119038429268235,0.013687753321670519,0.009731876103340824,0.007765643022536618,0.00730238473253457,0.00549857432107468,0.005129307550459732,0.004571724875628476]",38.81658644974517,"[38.80033417593386,1.0914733353985293,0.22121632440007022,0.13472680964047348,0.0390088346554977,0.03136021747500373,0.01312453117307634,0.010708748093826609,0.00999921679765822,0.007928319306952486,0.005448816965301546,0.004578718271270422,0.004225648650884386,0.003122104308359073,0.003007668186717142,0.002683190187252124]",0.00048794393660500646,0.0016422844467640122
N1000,7,48,q_b,8,10.585431586489001,"[10.584290287384977,0.12220903905148824,0.06992492559218456,0.043432594101363305,0.03353245945980708,0.019985349357369075,0.0159367822745248,0.014229396871218549,0.012638456790677155,0.009071264759737232,0.008080899135664852,0.006850408407755345,0.006534311985604762,0.005341325843077173,0.004867266110293958,0.0045374448632338705]",42.996002488788804,"[42.99590764655497,0.07067009113868773,0.041096985185413444,0.02576663774374043,0.019426531013530896,0.011257415031827998,0.008906613993686082,0.008252007577674697,0.007325238344676592,0.005375521247121064,0.004662472559380054,0.0040735824672916265,0.0036251332487002514,0.003036062198490235,0.002714903748413766,0.0025219665529145727]",0.00048796660848893225,0.0016428472507248825
N1000,7,48,q_b,9,10.471019312754345,"[10.36854342176212,1.4518456161568585,0.11780575743207054,0.08850372080119859,0.0526612284734242,0.04351917173743101,0.022525187433084775,0.016490332109485285,0.014862179542188443,0.009559100292611148,0.008112470903359691,0.007152273804178155,0.00585626103505547,0.0052586933045052015,0.005073180649371552,0.004754751817982263]",41.790493807238846,"[41.77790849235167,1.020849180474776,0.07020448242529974,0.05221509391638248,0.03023136819902532,0.024546399782202157,0.01252623306083737,0.009581487602119132,0.008575268174862205,0.005496378422437157,0.004756333291993953,0.004188517904855425,0.003413424277126067,0.0031060211213372875,0.0029542574235386677,0.0027224720842144124]",0.00048811969463713467,0.0016668614196008998
N1000,7,48,q_b,10,10.377105045206488,"[10.373946722368776,0.2192180403339911,0.09958987951432742,0.06974594285356582,0.030580805744672854,0.02726773478129833,0.018155606426562228,0.015265846758794534,0.011153951688709784,0.011013022237306493,0.007746960619683065,0.006391108224839312,0.0057907015355908,0.005578908949951904,0.004861750669099845,0.004805378102702111]",42.724869602581215,"[42.72460566119407,0.13023601400751952,0.05493744280897862,0.041142404688477574,0.017625757901754573,0.01502793190794588,0.010703719054886799,0.008937332507245073,0.006537224670271222,0.006115252109743291,0.004486435084187957,0.0037030704796896055,0.003372171222935803,0.0032091085655402227,0.002805386545901823,0.0026361815331088466]",0.0004880526685155928,0.0016442991243813933
N1000,7,48,q_b,11,9.63584483339464,"[9.617497425382476,0.572221788923028,0.13988285394444527,0.05088620078763248,0.038481071403782034,0.031231667628089856,0.019606764543719797,0.016146691380290814,0.012439324049190403,0.011601947196652251,0.009217366373438809,0.00695588445027669,0.006523689475139978,0.00586367859102596,0.005593602496545193,0.0047186325041958035]",40.74826433954086,"[40.74674088262126,0.33999701202943755,0.07997892028939665,0.030559729009167803,0.022224070260808207,0.018191500025183473,0.011241340692600164,0.009552341702386216,0.007252814905497405,0.006559400566610877,0.005229118171420783,0.004030141848816475,0.003799687741048718,0.003420012142406932,0.003261719385773794,0.0026821735123474704]",0.00048690149560570717,0.0016589464926587284
N1000,7,48,q_b,12,10.626865865331435,"[10.62505671429606,0.14959081854729436,0.1035349445441092,0.04874914286743039,0.03421214617856204,0.027678475118575224,0.019799194868747493,0.01550568785316207,0.012001113521016966,0.008033618225574047,0.006948734417186976,0.00629126218660929,0.006159764422409669,0.005142325815950173,0.004817974136969891,0.004639821533145835]",43.221938031717954,"[43.221793127012205,0.08528720121805525,0.058983047253187385,0.028157811275254182,0.019819934947409638,0.015646901622522292,0.0113827215334465,0.008948952052362293,0.00681678692325563,0.004547075544763002,0.004039966103639087,0.0037448113088486765,0.0034452652404976503,0.0029529751300955416,0.0028235587855553967,0.002641452998096361]",0.00048823357792571187,0.0016502122422183028
N1000,7,48,q_b,13,10.88330739770538,"[10.882589339224108,0.10004405256412292,0.06251351105691376,0.025541723163201677,0.018304353329905383,0.014533477065020181,0.010902657653877157,0.010218091727437512,0.00830769394129713,0.006450364281947689,0.005902241879290977,0.005859738646809698,0.005465509888444237,0.005401763690387783,0.005177525280275057,0.004985115217821936]",43.62360793719987,"[43.62354824279903,0.058377544674086054,0.0349701188888643,0.015080959360020121,0.01048486705808203,0.008319351997838733,0.006252101262279996,0.005981344613301897,0.004747334757009465,0.003790566872060101,0.003445562316888579,0.0034024521391740996,0.003120178157180369,0.0029985543743214853,0.0029413298875689887,0.002853542465011337]",0.0004881833192484919,0.0016765520974552277
N1000,7,48,q_b,14,10.76774209528941,"[10.766893488738367,0.10363229204659584,0.06477555422728043,0.03423884692917365,0.030708615246836244,0.0221183178595428,0.015983138547049067,0.012316251461382835,0.00870254650637891,0.008405972695588402,0.006502165952269041,0.00603937742543118,0.005801862171970547,0.004987515279474784,0.004717150097388707,0.004613529632744511]",43.07052029777531,"[43.07045108313382,0.058958680826979075,0.03719824298584352,0.019733843354303265,0.017670865505536534,0.012585167953840824,0.009251079007547238,0.007010387549371721,0.004925951517525372,0.004822357992523283,0.0037796290660475386,0.0034961513003638213,0.003398293455187237,0.002805608318858981,0.002685310168236761,0.0026311754254168913]",0.00048816052731126547,0.0016666827881998587
N1000,7,48,q_b,15,9.618223047680354,"[9.610259038401745,0.2842194190607364,0.25513417998909904,0.06086193331165579,0.04418884453341287,0.025887923681076872,0.015914684263630696,0.014034610204531235,0.010818095533873858,0.010143644247985308,0.009949406750589772,0.007246748246253456,0.006162364462634644,0.005601662599831354,0.005092917027146671,0.004207004914733825]",40.05337204483228,"[40.05270476494691,0.16762113097566828,0.15136015833097366,0.03543464250213421,0.026013898688503765,0.014444362278177879,0.008870510614785745,0.0080763740270929,0.006273339820162019,0.005900913634032255,0.005856733937702358,0.004121192296820787,0.003449589557520089,0.003258839196571203,0.002838489094219213,0.002346194070416228]",0.0004880655324086547,0.0016521131540245314
