study,task_group,step,suite,task,occurrence,condition_index,queries,frames,flow_loss,teaching_loss,fm_lora_gradient_norm,teaching_lora_gradient_norm,task_weight,seconds
old,common20,49,libero_object,19,8,0,21,24,0.08889787998937425,0.06448250263929367,0.007128387689590454,0.008823181502521038,0.25,6.637554128654301
old,common20,49,libero_object,12,8,0,21,35,0.08949023272309983,0.04244178906083107,0.010614373721182346,0.005238046403974295,0.25,7.780391448177397
old,common20,50,libero_10,38,8,0,21,74,0.1551349429147584,0.02887967973947525,0.02202531509101391,0.007394356187433004,0.25,12.955281148664653
old,common20,50,libero_spatial,0,8,0,21,31,0.18690553236575352,0.2554994523525238,0.02497297339141369,0.016171835362911224,0.25,6.967560734599829
old,common20,50,libero_object,15,8,0,21,29,0.10782729656923384,0.05239361152052879,0.011614935472607613,0.0061449152417480946,0.25,6.9437734223902225
old,common20,50,libero_10,34,8,0,21,58,0.09852145399366107,0.11715570092201233,0.008818311616778374,0.008328704163432121,0.25,10.77824167534709
old,common20,51,libero_spatial,5,8,0,21,24,0.1693281815165565,0.11533467471599579,0.02217770554125309,0.01554334070533514,0.25,6.180017579346895
old,common20,51,libero_goal,28,8,0,21,20,0.11695637731325059,0.050286050885915756,0.022833360359072685,0.01909738779067993,0.25,5.504447630606592
old,common20,51,libero_10,36,8,0,21,47,0.11804549999180294,0.08181671053171158,0.010728408582508564,0.008053294382989407,0.25,9.613777508027852
old,common20,51,libero_goal,29,8,0,21,32,0.14385812126454853,0.07936815917491913,0.022115953266620636,0.02637477219104767,0.25,7.254062416031957
old,common20,52,libero_goal,25,8,0,21,27,0.1428373484384446,0.0726199820637703,0.022239811718463898,0.012945910915732384,0.25,6.613220385275781
old,common20,52,libero_goal,21,8,0,21,22,0.10122058327708923,0.06431495398283005,0.017194801941514015,0.016061052680015564,0.25,5.976208199746907
old,common20,52,libero_spatial,4,8,0,21,27,0.14443515489498773,0.04204205796122551,0.013499748893082142,0.006387734320014715,0.25,6.670279779471457
old,common20,52,libero_object,14,8,0,21,32,0.08203577959821337,0.022698771208524704,0.009754758328199387,0.006079144775867462,0.25,7.263381595723331
old,common20,53,libero_10,35,8,0,21,37,0.08144591713235491,0.03961377963423729,0.00893426313996315,0.005073483567684889,0.25,8.188428022898734
old,old_only4,53,libero_object,16,8,0,21,34,0.11740293495711826,0.06920290738344193,0.01185514498502016,0.009444412775337696,0.25,7.490462137386203
old,common20,53,libero_spatial,7,8,0,21,26,0.12205261169444948,0.04431087523698807,0.014069215394556522,0.01249001082032919,0.25,6.372764564119279
old,old_only4,53,libero_10,39,8,0,21,62,0.16436120300065904,0.20988069474697113,0.014259313233196735,0.022081580013036728,0.25,11.428270702250302
old,common20,54,libero_goal,20,8,0,21,29,0.1288846553791137,0.0525260828435421,0.015676384791731834,0.008323293179273605,0.25,6.7534647192806005
old,common20,54,libero_spatial,2,8,0,21,23,0.11105514033919289,0.05370616912841797,0.014888419769704342,0.006627796217799187,0.25,6.167201958596706
old,old_only4,54,libero_object,18,8,0,21,46,0.07088142172211692,0.08332686871290207,0.0053514475002884865,0.009254955686628819,0.25,9.64116242248565
old,old_only4,54,libero_spatial,9,8,0,21,27,0.17282039920488992,0.11201287060976028,0.01399737037718296,0.0096801882609725,0.25,6.552756793797016
old,common20,55,libero_goal,20,9,0,21,25,0.12119691570599872,0.06975981593132019,0.014093429781496525,0.01211987528949976,0.25,6.149700773879886
old,common20,55,libero_10,35,9,0,21,39,0.0807991936093285,0.01682472601532936,0.007308034226298332,0.004025466740131378,0.25,8.264917240478098
old,common20,55,libero_spatial,0,9,0,21,17,0.18121606182484398,0.10214769840240479,0.017312336713075638,0.014687036164104939,0.25,5.302716750651598
old,old_only4,55,libero_object,16,9,0,21,30,0.09898116155749273,0.036094825714826584,0.011568006128072739,0.006501728668808937,0.25,7.077259163372219
old,old_only4,56,libero_10,39,9,0,21,54,0.18497899387563976,0.14887374639511108,0.01971122995018959,0.016306346282362938,0.25,10.363482534885406
old,common20,56,libero_spatial,4,9,0,21,27,0.13769032061100006,0.04426589980721474,0.012410449795424938,0.003405221039429307,0.25,6.930630015209317
old,common20,56,libero_10,37,9,0,21,51,0.11217479052997771,0.055914513766765594,0.006574253551661968,0.005455546546727419,0.25,10.015172831714153
old,common20,56,libero_goal,28,9,0,21,17,0.10589481712806792,0.05273633450269699,0.016369959339499474,0.011720498092472553,0.25,5.140789347700775
old,common20,57,libero_spatial,2,9,0,21,27,0.13746339295591625,0.10007475316524506,0.017483383417129517,0.010445374995470047,0.25,6.495905086398125
old,common20,57,libero_goal,25,9,0,21,37,0.14497903911840349,0.06895498186349869,0.034193556755781174,0.017414145171642303,0.25,8.09880428109318
old,common20,57,libero_object,19,9,0,21,25,0.09163924484025864,0.06825987994670868,0.01378636248409748,0.009793240576982498,0.25,6.237401406280696
old,common20,57,libero_spatial,5,9,0,21,22,0.15148883454856418,0.04425932094454765,0.016489936038851738,0.01354439090937376,0.25,5.649820924736559
old,common20,58,libero_object,15,9,0,21,33,0.10297140727440517,0.06784309446811676,0.01747271418571472,0.014645401388406754,0.25,7.436814368702471
old,common20,58,libero_goal,22,9,0,21,21,0.14007886108897982,0.10794509947299957,0.02026546187698841,0.02609708346426487,0.25,5.633793533779681
old,common20,58,libero_goal,21,9,0,21,22,0.10011548477978931,0.04687090218067169,0.011229462921619415,0.005873712245374918,0.25,5.8043806832283735
old,common20,58,libero_10,34,9,0,21,54,0.08058809382574898,0.04302754998207092,0.00892201904207468,0.0038417789619416,0.25,10.293916485272348
old,common20,59,libero_spatial,7,9,0,21,29,0.13278811424970627,0.0833621397614479,0.013402676209807396,0.011572416871786118,0.25,6.6302162213250995
old,common20,59,libero_goal,29,9,0,21,35,0.1648600704613186,0.13827890157699585,0.0242381040006876,0.019091390073299408,0.25,7.7034069783985615
old,common20,59,libero_10,36,9,0,21,60,0.11448232936007637,0.05825120583176613,0.009929935447871685,0.004761031363159418,0.25,11.228334027342498
old,old_only4,59,libero_object,18,9,0,21,33,0.10527520839657102,0.0422561913728714,0.010557527653872967,0.006686239968985319,0.25,8.00925223249942
old,old_only4,60,libero_spatial,9,9,0,21,28,0.19322840514637174,0.06831686198711395,0.0134307611733675,0.00913979858160019,0.25,6.947638180106878
old,common20,60,libero_object,14,9,0,21,31,0.08237293823843911,0.046406760811805725,0.009219231083989143,0.0058142379857599735,0.25,6.969205277040601
old,common20,60,libero_object,12,9,0,21,25,0.08598236030056364,0.08200047165155411,0.01116073876619339,0.009914029389619827,0.25,6.199142809025943
old,common20,60,libero_10,38,9,0,21,82,0.09941003861881438,0.15852099657058716,0.011149476282298565,0.012812509201467037,0.25,14.09339184500277
old,common20,61,libero_object,12,10,0,21,26,0.0952583413038935,0.07344891130924225,0.011569794267416,0.04077555984258652,0.25,6.388814621604979
old,common20,61,libero_goal,22,10,0,21,24,0.14255246023337045,0.11987558752298355,0.06422275304794312,0.036899615079164505,0.25,6.192362241446972
old,common20,61,libero_10,34,10,0,21,51,0.09035257108154751,0.020615292713046074,0.005172977223992348,0.0022981008514761925,0.25,9.732747074216604
old,common20,61,libero_10,37,10,0,21,58,0.13145806250118072,0.04784690588712692,0.0072176349349319935,0.004147262312471867,0.25,11.056625537574291
old,common20,62,libero_goal,29,10,0,21,37,0.16109961980865115,0.09350504726171494,0.017217466607689857,0.017085693776607513,0.25,8.298937640152872
old,old_only4,62,libero_10,39,10,0,21,51,0.19761188824971518,0.18486227095127106,0.011852455325424671,0.011738074943423271,0.25,9.973672909662127
old,common20,62,libero_goal,28,10,0,21,18,0.14936019267354692,0.04121898114681244,0.023912185803055763,0.009338648989796638,0.25,5.277369947172701
old,common20,62,libero_spatial,5,10,0,21,21,0.19196501658076331,0.07485217601060867,0.02123366855084896,0.010834362357854843,0.25,5.622661395929754
old,common20,63,libero_10,36,10,0,21,48,0.09341019108181908,0.07628621906042099,0.00840949360281229,0.007849697023630142,0.25,9.554118482396007
old,common20,63,libero_goal,21,10,0,21,20,0.1024912776691573,0.046447549015283585,0.019384797662496567,0.007177719380706549,0.25,5.484733240678906
old,common20,63,libero_object,19,10,0,21,28,0.0682548979918162,0.05152084678411484,0.006485493388026953,0.008432332426309586,0.25,7.358149182982743
old,common20,63,libero_10,35,10,0,21,41,0.07174272870733624,0.02772679179906845,0.011075342074036598,0.0038271367084234953,0.25,8.434464544057846
old,common20,64,libero_spatial,4,10,0,21,33,0.16081171660196214,0.08862411975860596,0.017042746767401695,0.007225503213703632,0.25,7.532443163916469
old,common20,64,libero_spatial,0,10,0,21,23,0.2204120627471379,0.15908774733543396,0.029388241469860077,0.011428209021687508,0.25,5.932742276228964
old,old_only4,64,libero_spatial,9,10,0,21,27,0.1850396061227435,0.08652956783771515,0.02487398311495781,0.011594311334192753,0.25,6.42337269987911
old,common20,64,libero_object,15,10,0,21,28,0.11112721512715022,0.13996829092502594,0.012623611837625504,0.012710620649158955,0.25,6.668452704325318
old,old_only4,65,libero_object,16,10,0,21,35,0.13150008093743096,0.04885689541697502,0.01825559511780739,0.007289014756679535,0.25,7.88949781935662
old,common20,65,libero_goal,20,10,0,21,40,0.11269655539875939,0.13746225833892822,0.01943909376859665,0.017421230673789978,0.25,8.555767229758203
old,common20,65,libero_10,38,10,0,21,85,0.10292054535377593,0.04011470824480057,0.009542102925479412,0.003975626081228256,0.25,14.69601578824222
old,old_only4,65,libero_object,18,10,0,21,35,0.12302103141943614,0.08772250264883041,0.012738153338432312,0.010654309764504433,0.25,7.839958623982966
old,common20,66,libero_goal,25,10,0,21,30,0.15376987911406018,0.08303497731685638,0.02105925977230072,0.012000933289527893,0.25,6.764065513387322
old,common20,66,libero_spatial,2,10,0,21,23,0.11050739458629064,0.09183250367641449,0.016672886908054352,0.017087114974856377,0.25,5.946582501754165
old,common20,66,libero_object,14,10,0,21,31,0.10520997607991808,0.04907201603055,0.009803361259400845,0.005947445053607225,0.25,7.18483813572675
old,common20,66,libero_spatial,7,10,0,21,39,0.13071778203759873,0.11689212918281555,0.014508343301713467,0.009572387672960758,0.25,8.233453399501741
old,old_only4,67,libero_object,16,11,0,21,32,0.12066019858632766,0.05939612537622452,0.012222767807543278,0.007281666621565819,0.25,6.985534314997494
old,common20,67,libero_goal,28,11,0,21,23,0.10058821844203132,0.06355170905590057,0.013628003187477589,0.009902957826852798,0.25,6.007343881763518
old,common20,67,libero_goal,29,11,0,21,31,0.19807169196151553,0.07916633039712906,0.03192516416311264,0.015386257320642471,0.25,7.093365337699652
old,old_only4,67,libero_spatial,9,11,0,21,27,0.15090992762928918,0.04949690029025078,0.013404371216893196,0.005551471374928951,0.25,6.4074915824458
old,common20,68,libero_10,36,11,0,21,57,0.11772095589410692,0.12590330839157104,0.011147462762892246,0.008935769088566303,0.25,10.567403668537736
old,common20,68,libero_10,37,11,0,21,51,0.1329708954408055,0.0913076400756836,0.0085986889898777,0.00802564062178135,0.25,9.937137451022863
old,common20,68,libero_goal,22,11,0,21,22,0.15019738319374265,0.15264415740966797,0.03322982043027878,0.019843395799398422,0.25,6.004879206418991
old,common20,68,libero_spatial,4,11,0,21,29,0.1521169380063102,0.061393313109874725,0.016184063628315926,0.00428721634671092,0.25,6.978671521879733
old,common20,69,libero_spatial,2,11,0,21,26,0.15143548377922603,0.05669784173369408,0.02158593200147152,0.006367855239659548,0.25,6.412763508036733
old,common20,69,libero_object,14,11,0,21,34,0.08497483673549833,0.0501994714140892,0.007573042064905167,0.0047827293165028095,0.25,7.505496634170413
old,old_only4,69,libero_object,18,11,0,21,30,0.09886440350895837,0.039892055094242096,0.009268611669540405,0.007819639518857002,0.25,7.163854344747961
old,common20,69,libero_goal,25,11,0,21,45,0.12500513593355814,0.08934834599494934,0.024597367271780968,0.015854453667998314,0.25,8.975492173805833
old,old_only4,70,libero_10,39,11,0,21,70,0.20362555696850732,0.14193780720233917,0.01808696985244751,0.00920061394572258,0.25,12.498411986976862
old,common20,70,libero_spatial,5,11,0,21,24,0.1492594246353422,0.0696067288517952,0.02230537310242653,0.017609741538763046,0.25,6.100055484101176
old,common20,70,libero_goal,21,11,0,21,22,0.10839792021683284,0.04181748256087303,0.022005192935466766,0.010908561758697033,0.25,5.790305725298822
old,common20,70,libero_10,38,11,0,21,91,0.11194394422428948,0.06317280232906342,0.011497681960463524,0.007694073487073183,0.25,15.471246882341802
old,common20,71,libero_goal,20,11,0,21,29,0.11433906285535722,0.06308983266353607,0.01774553954601288,0.01605484075844288,0.25,6.844213305041194
old,common20,71,libero_object,12,11,0,21,26,0.08955718718823932,0.029007455334067345,0.015870351344347,0.006348039489239454,0.25,6.522132461890578
old,common20,71,libero_spatial,7,11,0,21,30,0.11728178922619138,0.10475575178861618,0.010649161413311958,0.012800212018191814,0.25,6.872844299301505
old,common20,71,libero_object,15,11,0,21,28,0.10084864568142662,0.1250944286584854,0.014913907274603844,0.012478028424084187,0.25,6.70812956802547
old,common20,72,libero_spatial,0,11,0,21,27,0.24526598339989072,0.11404076963663101,0.0274626687169075,0.02113066427409649,0.25,6.380124380812049
old,common20,72,libero_10,35,11,0,21,44,0.11218830304486412,0.03625158593058586,0.011676798574626446,0.006410662550479174,0.25,8.854487832635641
old,common20,72,libero_10,34,11,0,21,61,0.10091237049727213,0.07463137060403824,0.011928507126867771,0.006902183406054974,0.25,11.081357517279685
old,common20,72,libero_object,19,11,0,21,30,0.07651296790157046,0.034049153327941895,0.00952878687530756,0.00763526139780879,0.25,6.9077152367681265
old,common20,73,libero_spatial,7,12,0,21,26,0.14863023800509315,0.11724421381950378,0.023466089740395546,0.028179921209812164,0.25,6.172139951959252
old,old_only4,73,libero_10,39,12,0,21,64,0.1869823975222451,0.08227308094501495,0.02058943174779415,0.01366477832198143,0.25,11.51733339112252
old,old_only4,73,libero_spatial,9,12,0,21,26,0.14224766656046822,0.04045205935835838,0.016622385010123253,0.007551656570285559,0.25,6.349724448285997
old,common20,73,libero_10,37,12,0,21,60,0.13242970761798675,0.07943029701709747,0.016497794538736343,0.012324502691626549,0.25,11.247597238980234
old,common20,74,libero_10,35,12,0,21,31,0.07007765486126853,0.031427960842847824,0.011877603828907013,0.015526941977441311,0.25,6.893586980178952
old,common20,74,libero_object,15,12,0,21,29,0.1094427676427932,0.06025337427854538,0.01200989168137312,0.009815152734518051,0.25,6.812430465593934
old,old_only4,74,libero_object,16,12,0,21,32,0.08792184399706976,0.03117912821471691,0.009942431934177876,0.004751857835799456,0.25,7.028491296805441
old,common20,74,libero_object,19,12,0,21,26,0.08166051194781349,0.07080861181020737,0.01767110265791416,0.01176958903670311,0.25,6.898845818825066
old,common20,75,libero_10,36,12,0,21,54,0.10719611886001769,0.046257950365543365,0.014585733413696289,0.005624216981232166,0.25,10.024682038463652
old,common20,75,libero_spatial,0,12,0,21,21,0.213543495961598,0.05198691412806511,0.026208357885479927,0.008454062975943089,0.25,5.668976565822959
old,common20,75,libero_spatial,4,12,0,21,38,0.14390498612608227,0.10591796785593033,0.009450425393879414,0.007922138087451458,0.25,8.006670722737908
old,old_only4,75,libero_object,18,12,0,21,31,0.09892597723574865,0.025515707209706306,0.008791333064436913,0.00611381558701396,0.25,7.306221199221909
old,common20,76,libero_spatial,2,12,0,21,20,0.09366698492140997,0.05331958085298538,0.008925379253923893,0.006104910746216774,0.25,5.599427624605596
old,common20,76,libero_goal,28,12,0,21,19,0.12937936328706287,0.07234402000904083,0.02090708166360855,0.008872151374816895,0.25,5.270357741042972
old,common20,76,libero_object,12,12,0,21,26,0.08941550428668658,0.05940830335021019,0.012538246810436249,0.010328700765967369,0.25,6.23185961227864
old,common20,76,libero_goal,29,12,0,21,31,0.1608474850654602,0.16078540682792664,0.050010912120342255,0.03516792878508568,0.25,6.947282190434635
old,common20,77,libero_spatial,5,12,0,21,21,0.17504235250609262,0.09092380106449127,0.011755489744246006,0.009323973208665848,0.25,5.843175016343594
old,common20,77,libero_10,34,12,0,21,60,0.12111765110776537,0.04365293309092522,0.01290817093104124,0.004744566977024078,0.25,11.259953701868653
old,common20,77,libero_goal,21,12,0,21,24,0.1154915037609282,0.06036534905433655,0.01028752513229847,0.008568167686462402,0.25,5.888747877441347
